主订单编号,支付方式,选购商品,商品ID,商品数量,商品金额,订单提交时间,支付完成时间,订单完成时间,订单状态,取消原因,售后状态,订单类型,订单应付金额,优惠总金额,平台优惠
"	6951651795791648469","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127474906071190",1,2.20,"	2026-03-28 19:54:36","	2026-03-28 19:54:39","	2026-03-28 20:33:42",已完成,,-,普通订单,2.20,0.00,-
"	6951651795791648469","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127045451284772",1,2.20,"	2026-03-28 19:54:36","	2026-03-28 19:54:39","	2026-03-28 20:33:42",已完成,,-,普通订单,2.20,0.00,-
"	6951651795791648469","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128271622504474",1,2.20,"	2026-03-28 19:54:36","	2026-03-28 19:54:39","	2026-03-28 20:33:42",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811125698911928762",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127013373247813",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128042026303570",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128372696842351",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811126076978102419",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127831480631487",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811125791354388719",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127474906071190",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127045451284772",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951647660412311253","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128271622504474",1,2.20,"	2026-03-28 19:54:21","	2026-03-28 19:54:25","	2026-03-28 20:34:05",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128271622504474",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127045451284772",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127474906071190",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811125791354388719",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127831480631487",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811126076978102419",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128372696842351",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128042026303570",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127013373247813",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656394458732245","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811125698911928762",1,2.20,"	2026-03-28 19:53:52","	2026-03-28 19:53:55","	2026-03-28 20:34:24",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811125698911928762",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127013373247813",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128042026303570",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128372696842351",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811126076978102419",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127831480631487",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811125791354388719",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127474906071190",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127045451284772",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951656392430655189","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128271622504474",1,2.20,"	2026-03-28 19:53:25","	2026-03-28 19:53:28","	2026-03-28 20:34:50",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128271622504474",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127045451284772",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127474906071190",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811125791354388719",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127831480631487",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811126076978102419",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128372696842351",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811128042026303570",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811127013373247813",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951632020625561301","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811125698911928762",1,2.20,"	2026-03-28 19:52:56","	2026-03-28 19:53:00","	2026-03-28 20:43:18",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100139762876565",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101387232772169",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100255592776059",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100214706701512",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811098713716293642",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101039491416757",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101136111403242",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100236257034539",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101161897984148",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951649456050149077","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101675188519030",1,2.20,"	2026-03-28 15:45:01","	2026-03-28 15:45:03","	2026-03-28 16:49:45",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100139762876565",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101387232772169",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100255592776059",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100214706701512",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811098713716293642",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101039491416757",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101136111403242",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100236257034539",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101161897984148",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951638369073239765","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101675188519030",1,2.20,"	2026-03-28 15:44:34","	2026-03-28 15:44:47","	2026-03-28 16:50:05",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100139762876565",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101387232772169",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100255592776059",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100214706701512",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811098713716293642",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101039491416757",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101136111403242",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100236257034539",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101161897984148",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951649478550951637","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101675188519030",1,2.20,"	2026-03-28 15:44:21","	2026-03-28 15:44:24","	2026-03-28 16:50:28",已完成,,-,普通订单,2.20,0.00,-
"	6951629265824257749","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100139762876565",1,2.20,"	2026-03-28 15:44:05","	2026-03-28 15:44:08","	2026-03-28 16:50:51",已完成,,-,普通订单,2.20,0.00,-
"	6951629265824257749","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811101387232772169",1,2.20,"	2026-03-28 15:44:05","	2026-03-28 15:44:08","	2026-03-28 16:50:51",已完成,,-,普通订单,2.20,0.00,-
"	6951629265824257749","	支付宝",【只测试不发货】小萌鸭飞机泡泡枪萌趣迷你沾水泡泡枪-默认,"	3811100255592776059",1,2.20,"	2026-03-28 15:44:05","	2026-03-28 15:44:08","	2026-03-28 16:50:51",已完成,,-,普通订单,2.20,0.00,-
